date,indonesia_suhu_max,indonesia_hujan,indonesia_hujan_7d,indonesia_suhu_anomali,jerman_suhu_max,jerman_hujan,jerman_hujan_7d,jerman_suhu_anomali,australia_suhu_max,australia_hujan,australia_hujan_7d,australia_suhu_anomali,brasil_suhu_max,brasil_hujan,brasil_hujan_7d,brasil_suhu_anomali,china_suhu_max,china_hujan,china_hujan_7d,china_suhu_anomali,rusia_suhu_max,rusia_hujan,rusia_hujan_7d,rusia_suhu_anomali,amerika_suhu_max,amerika_hujan,amerika_hujan_7d,amerika_suhu_anomali
2023-07-03,26.5,10.0,115.4,-3.59,23.4,0.0,6.9,-3.4066666666666663,16.2,20.4,30.6,-9.150000000000002,31.6,0.0,0.0,0.8566666666666691,31.0,12.5,38.7,2.623333333333335,23.6,0.4,23.3,1.9833333333333345,25.7,1.8,170.70000000000002,0.3933333333333308
2023-07-04,30.9,2.0,110.7,0.7433333333333287,25.6,0.1,6.9,-1.25,19.0,0.1,30.7,-6.050000000000001,32.2,0.0,0.0,1.4433333333333351,34.3,1.7,31.3,5.619999999999997,24.9,0.0,22.5,2.923333333333332,31.1,0.0,168.70000000000002,5.556666666666668
2023-07-05,31.4,28.8,139.2,1.1833333333333336,21.9,22.4,29.3,-4.813333333333333,19.2,0.0,30.7,-5.550000000000001,32.6,0.0,0.0,1.820000000000004,29.5,10.6,41.9,0.7766666666666637,25.4,0.6,11.7,3.16,31.7,2.4,170.89999999999998,5.979999999999997
2023-07-06,30.2,28.3,141.6,0.0166666666666657,25.0,0.0,29.3,-1.7099999999999973,20.2,0.0,30.7,-4.309999999999999,32.3,0.0,0.0,1.4933333333333323,33.2,0.7,42.6,4.290000000000003,27.9,0.0,5.6,5.369999999999994,24.5,40.4,179.9,-1.253333333333334
2023-07-07,28.2,26.4,143.0,-1.9266666666666656,30.6,0.0,23.5,3.676666666666666,19.9,0.0,30.7,-4.379999999999999,31.8,0.0,0.0,0.9666666666666686,35.3,16.2,50.1,5.9999999999999964,27.9,9.8,11.7,5.169999999999998,24.5,0.0,179.7,-1.3866666666666667
2023-07-08,29.1,2.6,125.5,-0.996666666666666,33.0,0.1,22.8,5.826666666666664,18.8,0.0,30.2,-5.183333333333334,32.5,0.0,0.0,1.6333333333333329,30.8,5.6,50.2,1.4133333333333375,22.2,1.1,12.2,-0.5300000000000011,22.4,8.4,172.29999999999998,-3.530000000000001
2023-07-09,30.6,15.3,113.4,0.5266666666666673,35.0,0.0,22.6,7.609999999999999,20.5,0.0,20.5,-3.3166666666666664,33.2,0.0,0.0,2.29333333333334,32.2,5.6,52.89999999999999,2.7233333333333363,23.7,0.0,11.9,0.9599999999999972,27.5,0.0,53.0,1.456666666666667
2023-07-10,30.7,8.8,112.2,0.6533333333333324,29.0,0.2,22.8,1.6099999999999994,22.8,0.0,0.1,-0.8733333333333313,34.8,0.0,0.0,3.799999999999997,30.5,13.7,54.1,0.9400000000000012,20.4,0.3,11.8,-2.4733333333333327,29.5,0.0,51.2,3.4700000000000024
2023-07-11,30.5,0.8,111.0,0.4733333333333362,33.9,0.9,23.6,6.36333333333333,23.5,0.0,0.0,-0.0833333333333321,34.3,0.0,0.0,3.2366666666666646,33.6,0.0,52.4,3.8933333333333344,17.5,1.5,13.3,-5.41,30.2,11.0,62.2,4.039999999999996
2023-07-12,31.2,0.3,82.5,1.1499999999999986,27.9,2.8,4.0,0.3933333333333308,23.8,0.0,0.0,0.3000000000000007,33.6,0.0,0.0,2.5,34.1,0.0,41.8,4.140000000000004,16.4,0.3,12.999999999999998,-6.446666666666669,27.3,16.3,76.1,0.9000000000000021
2023-07-13,30.4,0.6,54.8,0.3866666666666667,24.9,0.0,4.0,-2.536666666666669,24.1,0.0,0.0,0.6300000000000061,33.3,0.0,0.0,2.023333333333333,34.1,0.0,41.1,3.873333333333335,16.8,16.6,29.6,-5.91333333333333,23.5,0.1,35.800000000000004,-3.0299999999999976
2023-07-14,29.4,27.8,56.2,-0.6233333333333313,28.5,0.0,4.0,0.9199999999999982,24.7,0.0,0.0,1.2233333333333327,29.0,0.0,0.0,-2.5,33.5,0.0,24.9,3.073333333333334,18.2,1.1,20.9,-4.346666666666668,31.9,0.0,35.800000000000004,4.986666666666665
2023-07-15,27.4,20.3,73.9,-2.650000000000002,32.0,5.5,9.4,4.216666666666665,24.2,0.0,0.0,0.6766666666666659,32.5,0.0,0.0,0.7966666666666669,33.7,2.1,21.4,3.1266666666666687,19.0,5.3,25.1,-3.3366666666666625,29.5,8.7,36.1,2.5500000000000007
2023-07-16,29.9,3.5,62.10000000000001,-0.1333333333333364,25.6,0.2,9.6,-2.163333333333334,25.9,0.0,0.0,2.299999999999997,33.4,0.0,0.0,1.5466666666666669,31.5,21.5,37.3,0.7799999999999976,22.0,0.8,25.9,-0.1833333333333335,28.2,0.0,36.1,0.9166666666666644
2023-07-17,29.8,0.3,53.6,-0.2399999999999984,25.8,0.2,9.6,-1.8766666666666687,25.5,0.2,0.2,1.916666666666668,34.1,0.0,0.0,2.0900000000000034,30.2,2.0,25.6,-0.7133333333333383,26.5,0.0,25.6,4.306666666666668,25.3,0.0,36.1,-2.039999999999996
2023-07-18,30.1,0.1,52.900000000000006,0.0733333333333376,27.5,0.0,8.700000000000001,-0.0600000000000022,25.0,0.0,0.2,1.4333333333333336,34.2,0.0,0.0,2.0533333333333346,33.6,4.8,30.4,2.480000000000004,26.1,9.4,33.5,3.8400000000000034,24.0,0.0,25.1,-3.2333333333333343
2023-07-19,30.2,10.9,63.5,0.1666666666666643,29.6,0.1,6.0,2.0100000000000016,25.1,0.0,0.2,1.5133333333333354,33.5,0.0,0.0,1.2800000000000011,29.6,10.2,40.6,-1.6133333333333295,19.4,5.5,38.7,-2.7866666666666653,27.0,0.0,8.799999999999999,-0.2366666666666681
2023-07-20,28.6,9.5,72.4,-1.5066666666666642,24.8,0.0,6.0,-2.583333333333332,25.0,0.0,0.2,1.3866666666666632,33.6,0.0,0.0,1.3333333333333357,29.1,18.5,59.1,-2.0666666666666664,20.8,0.6,22.700000000000003,-1.2733333333333334,30.6,3.4,12.1,3.16
2023-07-21,29.8,6.5,51.1,-0.25,22.1,4.0,10.0,-5.049999999999997,25.6,0.0,0.2,2.0066666666666717,31.4,0.0,0.0,-0.8400000000000034,30.8,19.9,79.0,-0.3966666666666647,20.9,0.3,21.9,-1.1566666666666698,26.2,0.2,12.3,-1.1866666666666674
2023-07-22,27.9,0.1,30.9,-2.063333333333333,25.2,0.3,4.8,-1.730000000000004,24.3,0.0,0.2,0.8566666666666656,31.2,0.0,0.0,-1.0399999999999956,30.3,18.6,95.5,-0.9433333333333352,22.6,0.1,16.700000000000003,0.620000000000001,28.3,0.0,3.6,0.8400000000000034
2023-07-23,30.9,0.7,28.1,0.9333333333333336,27.9,0.0,4.6,0.8933333333333309,19.3,0.0,0.2,-3.923333333333332,31.8,0.0,0.0,-0.4466666666666619,29.7,22.8,96.8,-1.6699999999999982,21.6,9.7,25.6,-0.4066666666666663,27.4,0.0,3.6,-0.0966666666666675
2023-07-24,31.4,4.4,32.2,1.4066666666666665,25.9,5.7,10.1,-1.0366666666666688,16.5,0.3,0.3,-6.303333333333335,32.0,0.0,0.0,-0.2666666666666657,30.4,8.4,103.2,-1.153333333333336,19.1,2.1,27.7,-2.9099999999999966,29.0,0.0,3.6,1.5366666666666688
2023-07-25,31.5,0.0,32.1,1.490000000000002,19.2,10.2,20.3,-7.356666666666669,25.1,0.0,0.3,2.4733333333333363,32.5,0.0,0.0,0.1799999999999997,30.5,0.0,98.4,-1.1300000000000026,23.4,1.2,19.5,1.3733333333333348,31.9,0.0,3.6,4.399999999999999
2023-07-26,30.8,1.1,22.3,0.8033333333333346,20.0,3.0,23.2,-6.25333333333333,24.7,0.0,0.3,2.2399999999999984,33.2,0.0,0.0,0.8100000000000023,30.4,1.4,89.6,-1.283333333333335,23.9,4.8,18.8,1.866666666666664,33.0,14.9,18.5,5.233333333333334
2023-07-27,31.2,0.0,12.8,1.1900000000000013,19.7,18.1,41.3,-6.416666666666668,25.0,0.0,0.3,2.7333333333333343,33.8,0.0,0.0,1.3166666666666629,29.0,26.8,97.9,-2.6700000000000017,24.8,34.9,53.1,2.7133333333333347,30.3,0.0,15.1,2.25
2023-07-28,31.2,0.0,6.300000000000001,1.216666666666665,22.6,11.6,48.9,-3.4766666666666666,25.8,0.0,0.3,3.6966666666666654,33.8,0.0,0.0,1.2233333333333292,28.1,24.9,102.9,-3.446666666666669,24.6,7.4,60.2,2.3866666666666703,33.2,9.4,24.3,4.943333333333335
2023-07-29,31.2,0.0,6.200000000000001,1.2066666666666634,24.9,4.1,52.7,-1.120000000000001,25.6,0.0,0.3,3.34,33.8,0.0,0.0,1.1333333333333329,28.2,7.4,91.7,-3.16,17.2,12.2,72.3,-4.893333333333331,24.0,21.2,45.5,-4.023333333333333
2023-07-30,30.8,0.0,5.5,0.793333333333333,21.4,4.1,56.8,-4.536666666666669,26.1,0.0,0.3,3.580000000000002,34.1,0.0,0.0,1.3333333333333357,29.6,1.3,70.2,-1.7433333333333358,22.6,0.4,62.99999999999999,0.370000000000001,24.8,0.3,45.8,-2.9766666666666666
2023-07-31,31.4,0.1,1.2000000000000002,1.3633333333333295,22.5,8.8,59.9,-3.4566666666666634,27.1,0.0,0.0,4.330000000000002,35.0,0.0,0.0,2.1099999999999994,30.4,1.3,63.1,-0.9066666666666664,24.4,0.0,60.9,2.1699999999999946,25.5,0.0,45.8,-2.1999999999999997
2023-08-01,32.0,3.8,5.0,1.826666666666668,21.6,15.7,65.4,-4.299999999999997,27.4,0.0,0.0,4.20333333333333,34.8,0.0,0.0,1.8033333333333343,31.0,1.1,64.2,-0.2733333333333334,26.0,0.0,59.7,3.673333333333336,28.2,0.2,46.0,0.3266666666666644
2023-08-02,31.9,1.7,5.6,1.5466666666666669,21.5,22.2,84.6,-4.336666666666666,26.5,0.0,0.0,2.9599999999999973,34.5,0.0,0.0,1.4066666666666665,31.6,0.4,63.2,0.3066666666666648,25.1,0.4,55.3,2.7233333333333363,28.9,0.0,31.1,0.9199999999999946
2023-08-03,32.5,0.0,5.6,2.0933333333333373,20.6,19.1,85.60000000000001,-5.07,25.4,0.0,0.0,1.6466666666666647,34.1,0.0,0.0,0.9433333333333352,31.4,0.6,37.0,0.2033333333333331,28.2,0.1,20.5,5.713333333333331,28.9,0.0,31.1,0.9933333333333288
2023-08-04,31.9,0.1,5.7,1.476666666666663,21.2,6.9,80.9,-4.446666666666669,26.0,0.0,0.0,2.02,34.5,0.0,0.0,1.2800000000000011,32.0,0.2,12.3,0.7200000000000024,27.5,0.6,13.7,4.943333333333332,27.6,0.0,21.7,-0.1699999999999981
2023-08-05,31.5,6.1,11.8,1.033333333333335,22.0,1.1,77.9,-3.5466666666666704,25.5,0.0,0.0,1.3433333333333302,35.2,0.0,0.0,1.8833333333333329,32.4,0.5,5.4,1.1466666666666647,28.9,0.0,1.5,6.310000000000002,23.1,25.1,25.6,-4.623333333333335
2023-08-06,29.8,19.1,30.9,-0.7199999999999989,18.5,6.8,80.6,-6.643333333333331,25.5,0.0,0.0,1.1566666666666627,35.5,0.0,0.0,2.0600000000000023,33.9,2.3,6.4,2.693333333333332,30.6,0.0,1.1,7.920000000000002,22.2,12.6,37.9,-5.446666666666665
2023-08-07,29.0,8.4,39.2,-1.5166666666666655,19.5,6.4,78.2,-5.193333333333332,25.2,0.0,0.0,0.6433333333333309,34.9,0.0,0.0,1.3800000000000026,32.4,2.3,7.399999999999999,1.139999999999997,29.1,0.0,1.1,6.189999999999998,23.9,1.2,39.1,-3.796666666666667
2023-08-08,30.8,0.5,35.900000000000006,0.2766666666666708,20.0,1.1,63.60000000000001,-4.193333333333332,25.6,0.0,0.0,0.8733333333333348,36.4,0.0,0.0,2.7733333333333263,32.3,1.5,7.8,1.0366666666666653,26.0,3.3,4.4,3.013333333333332,27.8,0.3,39.2,0.0933333333333337
2023-08-09,31.2,0.1,34.300000000000004,0.6599999999999966,20.7,3.7,45.1,-3.216666666666669,25.3,0.0,0.0,0.4899999999999984,36.8,0.0,0.0,3.106666666666662,32.7,1.5,8.899999999999999,1.3633333333333368,24.9,0.4,4.4,1.763333333333332,27.4,0.0,39.2,-0.2366666666666681
2023-08-10,31.6,0.0,34.300000000000004,1.0233333333333334,23.9,0.0,26.0,0.3166666666666664,24.8,0.0,0.0,-0.0533333333333345,36.0,0.0,0.0,2.25,32.7,0.1,8.4,1.393333333333338,24.5,0.0,4.3,1.129999999999999,28.0,2.1,41.3,0.4366666666666674
2023-08-11,31.0,0.3,34.5,0.4299999999999997,28.1,0.0,19.1,4.510000000000005,26.1,0.0,0.0,1.1700000000000017,34.5,0.0,0.0,0.7199999999999989,32.7,0.1,8.3,1.4400000000000048,26.0,7.0,10.7,2.3099999999999987,28.4,3.2,44.5,0.7999999999999972
2023-08-12,31.4,0.0,28.4,0.7966666666666633,25.5,10.4,28.4,1.8900000000000008,26.5,0.0,0.0,1.4899999999999984,35.5,0.0,0.0,1.6466666666666685,32.4,0.0,7.8,1.1966666666666654,24.0,5.7,16.4,0.0700000000000002,27.5,0.6,20.0,-0.2333333333333342
2023-08-13,31.8,0.0,9.3,1.1166666666666671,25.0,0.0,21.6,1.5066666666666677,27.6,0.0,0.0,2.4933333333333323,35.3,0.0,0.0,1.2366666666666646,32.2,0.0,5.5,1.0399999999999991,19.8,5.1,21.5,-4.183333333333334,26.3,1.1,8.5,-1.246666666666666
2023-08-14,32.2,0.1,1.0,1.356666666666673,27.8,0.1,15.3,4.446666666666669,28.2,0.0,0.0,2.960000000000001,34.5,0.0,0.0,0.3699999999999974,32.5,7.9,11.1,1.379999999999999,24.1,1.0,22.5,-0.053333333333331,23.9,7.8,15.1,-3.4600000000000044
2023-08-15,32.0,1.2,1.7,1.086666666666666,26.5,3.8,18.0,3.116666666666667,29.8,0.0,0.0,4.43,34.2,0.0,0.0,0.0433333333333365,31.4,1.5,11.1,0.2833333333333314,25.0,0.9,20.1,0.7466666666666661,22.2,9.2,24.0,-4.960000000000001
2023-08-16,32.9,0.0,1.6,1.8833333333333329,26.4,17.4,31.7,2.996666666666666,30.9,0.0,0.0,5.349999999999998,34.1,0.0,0.0,-0.0566666666666648,31.1,1.7,11.3,-0.0466666666666633,25.5,0.0,19.7,1.2799999999999976,26.8,0.0,24.0,-0.4100000000000001
2023-08-17,33.2,0.0,1.6,2.080000000000002,26.1,0.3,32.0,2.7433333333333323,32.3,0.0,0.0,6.506666666666664,35.0,0.0,0.0,0.81666666666667,31.6,11.0,22.200000000000003,0.5199999999999996,26.5,0.0,19.7,2.2666666666666657,26.4,8.2,30.1,-0.8900000000000041
2023-08-18,32.5,0.7,2.0,1.3033333333333346,30.5,0.0,32.0,7.113333333333337,25.5,0.0,0.0,-0.3066666666666648,35.5,0.0,0.0,1.25,30.4,7.0,29.1,-0.7066666666666706,28.4,0.8,13.5,3.866666666666664,23.6,0.0,26.9,-3.576666666666668
2023-08-19,33.0,0.0,2.0,1.6566666666666627,29.3,0.0,21.599999999999994,5.763333333333332,22.0,0.0,0.0,-3.706666666666664,35.2,0.0,0.0,0.8966666666666754,31.0,1.1,30.2,-0.1700000000000017,27.1,0.0,7.799999999999999,2.356666666666669,27.2,0.3,26.6,0.1366666666666667
2023-08-20,32.9,1.5,3.5,1.4533333333333331,30.4,0.0,21.599999999999994,6.586666666666666,24.8,0.0,0.0,-0.8800000000000026,36.4,0.0,0.0,1.93,30.2,2.3,32.5,-0.9499999999999992,25.5,12.7,15.4,0.6033333333333353,29.1,0.0,25.5,1.9400000000000013
2023-08-21,33.2,34.3,37.7,1.576666666666668,30.4,0.1,21.599999999999994,6.413333333333334,27.0,0.0,0.0,1.2300000000000004,36.4,0.0,0.0,1.7566666666666677,32.2,0.0,24.6,0.9866666666666716,20.8,0.0,14.4,-4.036666666666665,25.4,0.0,17.7,-1.663333333333334
2023-08-22,31.8,11.1,47.6,0.1466666666666682,29.0,0.0,17.799999999999994,4.97666666666667,27.3,0.0,0.0,1.263333333333332,37.8,0.0,0.0,2.9566666666666634,32.0,14.7,37.8,0.7099999999999973,19.5,0.1,13.599999999999998,-5.266666666666666,29.4,0.0,8.500000000000002,2.27
2023-08-23,31.2,12.3,59.89999999999999,-0.446666666666669,28.0,0.0,0.3999999999999964,3.90666666666667,28.7,0.0,0.0,2.256666666666664,37.4,0.0,0.0,2.376666666666665,30.3,2.0,38.1,-0.9866666666666646,19.6,1.8,15.4,-5.183333333333334,36.8,0.0,8.500000000000002,9.409999999999997
2023-08-24,32.1,15.0,74.89999999999999,0.4333333333333335,29.0,0.7,0.7999999999999965,4.580000000000002,29.0,0.0,0.0,2.426666666666666,35.9,0.0,0.0,0.7633333333333354,31.0,0.0,27.1,-0.303333333333331,17.0,1.0,16.4,-7.569999999999997,37.2,0.0,0.3000000000000017,9.633333333333336
2023-08-25,30.3,28.5,102.7,-1.349999999999998,26.4,2.2,2.9999999999999964,1.7666666666666693,28.2,0.0,0.0,1.5100000000000016,35.3,0.1,0.0999999999999997,0.0933333333333266,31.8,0.2,20.3,0.4499999999999993,18.9,0.0,15.6,-5.503333333333334,31.0,22.7,23.0,3.5
2023-08-26,30.4,1.1,103.79999999999998,-1.2233333333333365,22.6,7.3,10.299999999999995,-2.129999999999999,28.0,0.0,0.0,1.2100000000000009,33.2,0.0,0.0999999999999997,-1.9866666666666573,31.3,2.5,21.7,-0.1266666666666651,18.8,0.2,15.8,-5.403333333333332,24.9,0.6,23.3,-2.4200000000000017
2023-08-27,31.1,0.3,102.6,-0.5199999999999996,21.0,1.0,11.299999999999995,-3.676666666666666,28.0,0.0,0.0,1.1366666666666667,28.1,3.1,3.2,-6.896666666666668,30.4,4.6,24.0,-1.1033333333333315,21.0,0.0,3.1,-3.083333333333332,21.4,0.0,23.3,-5.526666666666671
2023-08-28,31.7,0.3,68.60000000000001,0.0633333333333361,18.5,0.0,11.199999999999996,-5.963333333333331,28.2,0.0,0.0,1.25,32.0,0.0,3.2,-2.9366666666666603,31.3,33.2,57.2,-0.3066666666666684,20.3,0.0,3.1,-3.886666666666663,23.9,0.0,23.3,-3.023333333333337
2023-08-29,31.5,0.5,58.0,-0.1600000000000001,20.0,1.2,12.399999999999997,-4.416666666666668,29.0,0.0,0.0,1.9533333333333327,33.2,0.2,3.4,-1.7066666666666634,23.8,43.2,85.7,-7.613333333333333,17.2,1.0,4.0,-6.806666666666668,29.2,0.2,23.5,2.129999999999999
2023-08-30,32.5,0.0,45.7,0.8033333333333346,21.5,4.5,16.9,-2.883333333333333,30.2,0.0,0.0,3.0500000000000007,30.7,2.7,6.1,-4.063333333333336,23.5,8.6,92.3,-7.683333333333334,20.4,0.0,2.2,-3.4733333333333327,20.8,0.0,23.5,-6.113333333333333
2023-08-31,32.3,0.3,31.0,0.5933333333333302,19.9,1.6,17.799999999999997,-4.426666666666666,29.5,0.0,0.0,2.2800000000000047,31.4,0.2,6.3,-3.25,27.2,0.2,92.5,-3.856666666666669,24.9,0.0,1.2,1.0633333333333326,22.4,0.0,23.5,-4.320000000000004
2023-09-01,31.4,0.4,2.9,-0.2900000000000027,22.1,3.7,19.3,-2.246666666666666,27.7,0.0,0.0,0.4400000000000013,34.2,1.5,7.7,-0.4399999999999977,28.2,0.0,92.3,-2.7433333333333323,26.5,0.0,1.2,2.616666666666667,27.0,0.0,0.8,0.3433333333333372
2023-09-02,32.3,0.0,1.8,0.6166666666666636,24.0,0.0,11.999999999999996,-0.4599999999999973,30.4,0.0,0.0,2.9733333333333327,32.2,0.0,7.7,-2.376666666666665,29.0,0.0,89.8,-1.8633333333333333,20.5,7.2,8.2,-3.126666666666665,31.1,0.0,0.2,4.370000000000001
2023-09-03,32.7,0.1,1.6,0.9900000000000057,23.3,0.0,10.999999999999996,-1.2299999999999969,31.8,0.0,0.0,4.18,33.2,0.8,5.4,-1.3333333333333286,30.8,2.6,87.80000000000001,-0.0233333333333334,21.9,0.0,8.2,-1.5400000000000027,34.2,0.0,0.2,7.2500000000000036
2023-09-04,32.1,0.4,1.7,0.370000000000001,25.3,0.0,10.999999999999996,0.6600000000000001,31.6,0.0,0.0,3.7766666666666673,35.3,0.0,5.4,0.7633333333333354,30.2,1.2,55.8,-0.5500000000000007,21.5,0.4,8.6,-1.6933333333333316,33.0,0.0,0.2,5.719999999999995
2023-09-05,32.2,11.6,12.8,0.3900000000000041,26.8,0.0,9.799999999999995,1.8833333333333329,32.8,0.0,0.0,4.733333333333331,36.5,0.0,5.199999999999999,1.93,30.5,1.2,13.8,-0.1366666666666631,21.4,0.0,7.6,-1.486666666666668,32.5,0.0,0.0,4.876666666666665
2023-09-06,31.9,44.7,57.5,-0.0066666666666712,27.9,0.0,5.299999999999997,2.7033333333333296,32.1,0.0,0.0,3.803333333333335,34.8,0.1,2.6,0.2333333333333271,31.0,0.5,5.7,0.4100000000000037,21.3,0.1,7.7,-1.3266666666666644,29.5,4.7,4.7,1.6899999999999975
2023-09-07,29.4,8.3,65.5,-2.4600000000000044,28.1,0.0,3.6999999999999966,2.6333333333333364,32.3,0.0,0.0,3.7799999999999976,33.7,2.7,5.1,-0.7766666666666637,30.0,0.5,6.0,-0.5133333333333319,16.2,0.0,7.7,-6.100000000000001,20.9,1.5,6.2,-6.68
2023-09-08,31.5,0.2,65.3,-0.370000000000001,28.3,0.0,0.0,2.5799999999999983,30.0,0.0,0.0,1.323333333333334,33.2,0.2,3.8,-1.1566666666666665,30.1,0.0,6.0,-0.3266666666666644,14.6,0.6,8.3,-7.356666666666664,19.0,9.6,15.8,-8.3
2023-09-09,32.6,0.0,65.3,0.696666666666669,28.6,0.0,0.0,2.7233333333333327,30.0,0.0,0.0,1.1499999999999986,34.9,0.0,3.8,0.5799999999999983,29.1,0.0,6.0,-1.206666666666667,16.4,0.0,1.1,-5.286666666666669,21.7,0.0,15.8,-5.389999999999997
2023-09-10,32.2,0.7,65.9,0.2566666666666712,29.2,0.0,0.0,3.2866666666666653,28.4,0.0,0.0,-0.5266666666666673,35.5,0.0,3.0,1.1466666666666685,29.3,0.0,3.4,-0.8933333333333309,18.2,0.0,1.1,-3.2266666666666666,24.1,0.0,15.8,-2.846666666666664
2023-09-11,31.6,5.3,70.8,-0.3499999999999978,29.1,0.0,0.0,3.0666666666666664,27.6,0.0,0.0,-1.3633333333333295,36.8,0.0,3.0,2.403333333333329,29.8,0.3,2.5,-0.3066666666666684,19.1,0.0,0.7,-2.1633333333333304,22.8,33.8,49.6,-3.990000000000002
2023-09-12,27.7,8.6,67.8,-4.113333333333337,28.4,5.5,5.4999999999999964,2.253333333333334,27.0,0.0,0.0,-1.943333333333332,36.2,0.0,3.0,1.7733333333333403,29.6,1.7,3.0,-0.4199999999999981,19.0,0.0,0.7,-2.236666666666668,18.9,7.9,57.49999999999999,-7.643333333333338
2023-09-13,31.2,4.5,27.6,-0.5799999999999983,23.5,2.1,7.599999999999996,-2.5033333333333303,28.1,0.0,0.0,-0.8399999999999999,36.3,0.0,2.9,1.8133333333333252,29.6,17.9,20.4,-0.3233333333333306,19.6,0.0,0.6,-1.4866666666666646,18.9,2.1,54.89999999999999,-7.476666666666667
2023-09-14,29.8,2.8,22.1,-1.9066666666666665,20.1,0.0,7.599999999999996,-5.689999999999998,28.5,0.0,0.0,-0.3966666666666647,33.2,0.9,1.0999999999999996,-1.2533333333333303,27.9,28.7,48.6,-1.9066666666666696,19.6,0.0,0.6,-1.3066666666666684,20.6,0.0,53.39999999999999,-5.723333333333333
2023-09-15,31.5,15.4,37.3,-0.1600000000000037,24.2,0.0,7.599999999999996,-1.5166666666666655,29.4,0.0,0.0,0.553333333333331,34.0,0.0,0.8999999999999997,-0.4500000000000028,29.0,1.4,50.0,-0.7366666666666681,20.2,0.2,0.2,-0.5300000000000011,23.9,0.0,43.8,-2.326666666666668
2023-09-16,31.1,8.6,45.9,-0.4899999999999949,26.7,0.0,7.599999999999996,0.9633333333333312,30.4,0.0,0.0,1.6166666666666636,35.4,0.1,0.9999999999999996,0.9366666666666604,27.9,13.4,63.4,-1.7133333333333347,16.1,0.0,0.2,-4.283333333333331,19.9,0.8,44.6,-6.109999999999999
2023-09-17,28.4,13.7,58.9,-3.0533333333333346,27.7,0.0,7.599999999999996,2.0566666666666684,30.8,0.0,0.0,1.84,34.2,2.2,3.2,-0.2199999999999917,29.0,1.1,64.5,-0.5666666666666664,17.3,0.0,0.2,-2.7133333333333347,18.1,44.0,88.6,-7.726666666666663
2023-09-18,32.0,12.6,66.2,0.5799999999999983,23.1,3.2,10.799999999999995,-2.336666666666666,30.5,0.0,0.0,1.2566666666666642,35.3,2.5,5.699999999999999,0.8766666666666652,29.4,0.0,64.2,-0.1133333333333332,18.1,0.1,0.3,-1.6133333333333295,18.5,0.4,55.2,-7.036666666666669
2023-09-19,30.9,4.1,61.7,-0.4533333333333367,21.2,0.1,5.399999999999997,-3.93,30.1,0.0,0.0,0.6800000000000033,37.0,0.3,6.0,2.556666666666665,31.0,0.0,62.5,1.4599999999999973,20.6,0.7,1.0,1.0500000000000007,19.6,8.0,55.3,-5.620000000000001
2023-09-20,31.5,3.5,60.7,0.2033333333333331,24.5,0.1,3.399999999999997,-0.4333333333333335,33.3,0.0,0.0,3.669999999999998,37.7,0.0,6.0,3.2133333333333383,30.8,15.1,59.7,1.3066666666666684,23.4,1.1,2.1,3.763333333333336,26.1,0.6,53.8,0.8566666666666656
2023-09-21,32.0,0.2,58.1,0.6966666666666654,25.1,11.0,14.399999999999997,0.2966666666666668,36.4,0.0,0.0,6.466666666666665,38.0,0.0,5.1,3.506666666666668,24.9,1.9,32.9,-4.356666666666669,19.6,3.8,5.9,-0.0399999999999955,23.0,0.1,53.9,-2.0300000000000047
2023-09-22,31.9,0.0,42.7,0.5733333333333341,19.4,1.6,15.999999999999996,-5.116666666666667,34.5,0.0,0.0,4.373333333333335,37.2,0.0,5.1,2.713333333333331,23.7,14.1,45.6,-5.33666666666667,24.0,0.0,5.699999999999999,4.213333333333331,23.7,1.5,55.4,-0.8933333333333309
2023-09-23,32.0,0.0,34.1,0.6766666666666659,18.2,0.6,16.599999999999998,-5.956666666666671,31.5,0.0,0.0,1.2900000000000027,35.8,0.0,5.0,1.3166666666666629,23.5,11.4,43.6,-5.286666666666669,23.5,0.0,5.699999999999999,3.496666666666666,23.1,0.0,54.6,-1.0233333333333334
2023-09-24,33.5,0.2,20.6,2.0700000000000003,20.0,0.0,16.599999999999998,-3.943333333333335,30.0,0.0,0.0,-0.2699999999999996,35.8,0.0,2.7999999999999994,1.2999999999999972,27.1,0.8,43.3,-1.5299999999999976,24.1,0.2,5.9,3.923333333333336,23.0,0.0,10.6,-0.8566666666666691
2023-09-25,32.8,0.0,8.0,1.2899999999999991,21.6,0.0,13.399999999999997,-2.3100000000000023,29.6,0.0,0.0,-0.7233333333333327,36.5,0.0,0.2999999999999995,1.8900000000000008,28.2,2.2,45.5,-0.326666666666668,19.1,0.8,6.6,-1.086666666666666,22.2,7.4,17.6,-1.5666666666666664
2023-09-26,33.0,0.1,4.0,1.4266666666666694,22.8,0.0,13.299999999999995,-1.1700000000000017,31.0,0.0,0.0,0.5766666666666644,36.4,0.1,0.0999999999999995,1.5133333333333283,27.9,2.6,48.1,-0.5433333333333366,17.0,0.0,5.9,-3.0533333333333346,22.9,23.1,32.7,-0.916666666666668
2023-09-27,33.8,0.0,0.5,2.1566666666666627,24.6,0.0,13.199999999999996,0.4266666666666658,32.3,0.0,0.0,1.7399999999999984,36.6,0.4,0.4999999999999995,1.5600000000000025,27.9,0.4,33.4,-0.4299999999999997,18.8,0.0,4.800000000000001,-1.2033333333333331,20.4,17.3,49.400000000000006,-3.3000000000000007
